The tests which map to at least 80.0% of the targets are:

[18, 379, 820, 1399, 1979, 2062, 2212, 4444, 4447, 4811]
[2598, 3110, 3856, 4381, 4907, 8149, 8608, 9299, 9383, 9618]
[635, 869, 953, 1019, 1603, 3168, 5011, 5192, 5284, 6088]
[83, 190, 975, 1042, 1323, 1642, 1702, 2225, 4287, 6171]
[3634, 4820, 4914, 7340, 7840, 9368, 9600, 9625, 9875, 9889]
[17, 661, 1055, 1145, 1416, 5132, 5736, 6212, 8368, 8479]
[8, 2178, 3831, 3876, 4692, 5970, 6294, 6853, 7543, 8342]
[2070, 3468, 4928, 8138, 8873, 8999, 9527, 9615, 9743, 9827]
[468, 2350, 2434, 2646, 5360, 7002, 8104, 8564, 8754, 9065]
[1730, 3561, 4359, 5390, 7774, 8260, 8738, 9604, 9686, 9690]
[1031, 1068, 1740, 1929, 1959, 2681, 3013, 3195, 3342, 3450]
[223, 675, 1073, 1096, 2741, 3261, 3311, 6246, 6572, 6778]
[341, 1088, 1106, 1149, 1179, 1463, 1906, 2092, 4435, 4470]
[280, 435, 516, 3963, 4398, 5344, 5571, 5751, 5858, 6730]
[241, 501, 2430, 2682, 3302, 3984, 4307, 4827, 5186, 5371]
[793, 1640, 3447, 4193, 7687, 8360, 8791, 9770, 9821, 9867]
[136, 1304, 2099, 3510, 4250, 4403, 4570, 5050, 5236, 5670]
[410, 488, 639, 1327, 1448, 4797, 5734, 6561, 6611, 8125]
[332, 1240, 1935, 2950, 3668, 5387, 5816, 6336, 6364, 8405]
[816, 2211, 2453, 3622, 4099, 4253, 5742, 6755, 6881, 7089]
[1374, 2780, 2921, 3164, 3665, 3891, 4441, 4904, 5198, 6315]
[268, 890, 1067, 2320, 2999, 3138, 3346, 4502, 4769, 6997]
[1903, 2995, 4621, 5148, 5259, 6591, 6845, 7341, 7575, 7920]
[529, 1974, 4219, 5503, 5793, 7480, 7494, 7519, 7685, 7749]
[701, 1614, 1700, 2438, 2565, 9134, 9718, 9742, 9763, 9817]
[618, 679, 1009, 1180, 1412, 3166, 3649, 4207, 7293, 7742]
[1780, 2376, 3757, 6680, 7292, 7611, 7626, 7680, 7778, 8365]
[1238, 3529, 4011, 4128, 7795, 7870, 8517, 8690, 9207, 9657]
[1453, 1803, 1982, 2281, 2824, 3540, 4278, 7501, 7906, 8986]
[885, 1833, 2349, 3808, 5581, 6982, 7120, 7637, 8190, 8629]
[4165, 5195, 6108, 7536, 7901, 9048, 9275, 9359, 9550, 9662]
[3266, 3434, 3598, 4242, 4718, 5545, 6698, 6944, 7168, 7237]
[1973, 2464, 4557, 5352, 8639, 8947, 8955, 9062, 9067, 9143]
[783, 840, 3728, 4519, 4675, 4972, 5094, 7075, 7793, 8110]
[754, 1491, 2543, 4752, 5779, 7553, 7607, 8298, 8463, 9110]
[132, 1871, 3028, 3285, 3429, 3813, 4423, 4941, 5309, 5930]
[9, 667, 2784, 5950, 6002, 7181, 7734, 7830, 7970, 9588]
[263, 523, 533, 1189, 2185, 2527, 3118, 3687, 3947, 4348]
[897, 1078, 1177, 5151, 5164, 6018, 6578, 7471, 7522, 7595]
[1110, 4152, 6167, 6272, 7319, 7782, 7908, 8274, 8346, 9461]
[773, 3491, 4020, 4350, 6037, 6503, 6735, 7331, 8482, 8824]
[2794, 6082, 6786, 7942, 8650, 9317, 9484, 9664, 9672, 9702]
[192, 205, 487, 2614, 5017, 5082, 6836, 7907, 8109, 8489]
[763, 4188, 4432, 4955, 6098, 6726, 7442, 8325, 9031, 9642]
[312, 1288, 6052, 6749, 7646, 7657, 8012, 9353, 9394, 9466]
[688, 1158, 2154, 2206, 3273, 3517, 4725, 6663, 6946, 7257]
[949, 2268, 4277, 4552, 5051, 5647, 5838, 7079, 8785, 9089]
[789, 2138, 3077, 4320, 4649, 4697, 4864, 5768, 5909, 5979]
[3130, 4015, 4297, 6021, 6447, 6523, 6535, 8646, 8879, 9365]
[74, 242, 2227, 3102, 3354, 3848, 6065, 6829, 6882, 7982]
[1074, 1213, 2823, 3437, 4097, 4629, 6341, 6377, 8521, 8848]
[506, 1160, 2882, 2991, 4096, 4890, 4895, 5380, 5474, 6225]
[646, 1085, 1843, 2263, 3880, 4453, 5634, 6986, 8080, 8916]
[4841, 5077, 6727, 8525, 8826, 9515, 9714, 9896, 9959, 9981]
[521, 1289, 2638, 3413, 3797, 4421, 6151, 6381, 6402, 8336]
[2718, 3347, 3366, 3419, 3525, 4279, 6967, 8541, 8974, 9182]
[183, 824, 904, 1582, 1775, 4981, 5035, 5087, 5653, 6267]
[3306, 3693, 4147, 4413, 4646, 6263, 6287, 6562, 7019, 7143]
[1209, 1966, 2839, 3292, 4732, 7873, 7909, 8512, 8786, 8901]
[3539, 3941, 4377, 5643, 6458, 6556, 7537, 8399, 8846, 8877]
[984, 2090, 2302, 3058, 3745, 5522, 7263, 7754, 7800, 8045]
[954, 2613, 4223, 4378, 4537, 5181, 5835, 6231, 7516, 8064]
[724, 5491, 5827, 5934, 6062, 6089, 6914, 8082, 8227, 9000]
[44, 910, 2058, 3449, 3811, 4085, 4950, 5039, 6737, 7030]
[772, 1457, 2016, 4106, 4425, 7448, 7508, 7910, 8065, 9301]
[1716, 4575, 5534, 6383, 7329, 7731, 8133, 8726, 8763, 8842]
[1839, 3076, 4693, 5564, 6433, 7301, 7863, 8168, 8302, 8817]
[2312, 2771, 3594, 3944, 4550, 4856, 5694, 7949, 8256, 8331]
[2047, 2306, 2776, 2809, 3041, 3976, 4788, 5720, 5943, 6248]
[146, 156, 1528, 3418, 3646, 3751, 4194, 4319, 5795, 6654]
[1951, 1971, 2609, 2782, 3630, 4086, 4635, 5722, 5857, 6902]
[2641, 3061, 3898, 4420, 5938, 6403, 7283, 8470, 8480, 9151]
[98, 254, 339, 911, 1527, 5539, 7152, 8890, 9141, 9328]
[993, 1057, 3832, 4148, 4766, 4808, 5624, 5851, 6220, 6368]
[641, 921, 1575, 1662, 2007, 2811, 6498, 8220, 8222, 8584]
[1326, 1334, 1482, 1808, 1939, 2578, 2841, 2997, 4464, 4906]
[52, 1753, 2288, 2668, 3583, 4660, 4986, 5555, 6692, 7978]
[673, 1873, 2324, 5268, 5644, 7223, 7834, 8367, 8410, 8796]
[607, 932, 1674, 2266, 5483, 7193, 8432, 8498, 9495, 9609]
[378, 479, 684, 1499, 2094, 2192, 3483, 5463, 6648, 7171]
[887, 1203, 1770, 3390, 6129, 6181, 7632, 8377, 9636, 9740]
[749, 1795, 2340, 4442, 5209, 5505, 5804, 6990, 7151, 8486]
[111, 2107, 3746, 5889, 6857, 7684, 8169, 8378, 9430, 9705]
[545, 1138, 1546, 1751, 2057, 3001, 4967, 5786, 7332, 7414]
[179, 246, 1458, 1569, 1879, 3513, 4384, 4471, 5520, 6660]
[309, 2443, 2492, 2963, 4428, 7663, 8297, 8369, 8542, 8922]
[685, 1191, 1210, 2426, 3017, 5295, 5621, 6356, 7179, 7343]
[453, 1417, 5385, 6215, 7903, 8469, 8993, 9055, 9175, 9250]
[173, 2433, 2703, 2989, 5339, 5540, 7792, 7832, 8574, 9258]
[1515, 1540, 3606, 4783, 5179, 5631, 5632, 5719, 5928, 6354]
[2769, 3242, 4847, 5862, 6106, 6401, 6502, 6544, 6794, 7119]
[740, 1562, 3188, 3850, 6948, 7355, 8618, 8803, 8891, 9418]
[1976, 3883, 4135, 4600, 6600, 7194, 7457, 7526, 8736, 9088]
[1011, 2229, 2239, 3454, 4216, 4510, 5066, 5135, 5160, 7655]
[937, 1440, 4341, 4773, 5487, 7858, 7955, 8159, 8540, 8640]
[725, 728, 3371, 3424, 3690, 4598, 4724, 4983, 5992, 7197]
[729, 3008, 3074, 3420, 4108, 4445, 4585, 4639, 5162, 6113]
[2405, 2873, 3438, 7927, 8254, 8897, 9036, 9285, 9309, 9727]
[289, 1114, 1332, 2740, 3096, 5337, 6955, 7921, 8391, 8859]
[693, 1602, 1680, 1952, 2633, 3719, 4251, 4883, 5745, 6070]
[456, 2039, 2366, 2562, 5230, 6392, 7363, 8457, 9251, 9308]
[723, 776, 1729, 2066, 2384, 4043, 5829, 6418, 7374, 7652]
[1946, 2709, 2729, 2879, 2886, 2929, 6676, 7926, 8814, 9148]
[2572, 4269, 5269, 7836, 8091, 8714, 8768, 8888, 8931, 9171]
[872, 1617, 2484, 2489, 5118, 5895, 6193, 6379, 7032, 8462]
[1964, 2210, 2259, 2341, 4241, 4700, 7106, 7854, 8421, 9468]
[1516, 4089, 7335, 8315, 8809, 9781, 9818, 9853, 9915, 9993]
[1292, 2630, 4945, 5342, 7334, 7513, 7610, 8322, 8621, 9420]
[2413, 3187, 3863, 3878, 4594, 5250, 5440, 7648, 7809, 7822]
[564, 1994, 2395, 2552, 4027, 4424, 4602, 6455, 7048, 7359]
[216, 539, 676, 1367, 3378, 4002, 5398, 6234, 7990, 8387]
[1823, 2010, 2019, 2132, 3433, 3932, 5993, 7141, 7586, 7688]
[6813, 7559, 8291, 8601, 8895, 9544, 9601, 9791, 9844, 9849]
[274, 1080, 1822, 2136, 2298, 2549, 2926, 3759, 5175, 5423]
[1574, 2322, 3505, 4087, 4548, 5805, 5995, 6028, 9494, 9519]
[3059, 3252, 4482, 4522, 4542, 4662, 5415, 8172, 9253, 9392]
[605, 876, 2127, 2195, 3040, 3402, 4975, 6292, 7539, 7984]
[906, 1813, 3169, 5325, 5341, 5718, 6423, 6693, 8374, 8431]
[265, 418, 3377, 3659, 4309, 4868, 5982, 7132, 7768, 9018]
[1891, 1900, 2652, 2987, 3644, 4869, 5739, 5912, 6019, 6576]
[712, 4912, 5599, 8559, 8710, 9056, 9351, 9540, 9602, 9612]
[301, 3667, 9696, 9699, 9739, 9760, 9986, 9988, 9994, 9996]
[133, 462, 945, 1198, 1445, 2156, 5296, 5412, 7318, 8606]
[1652, 3081, 3120, 4299, 4449, 6915, 7572, 8164, 8397, 8483]
[1034, 1356, 3345, 3571, 4321, 4963, 6373, 7177, 7727, 8187]
[351, 366, 1444, 3027, 3461, 3712, 4880, 5111, 5122, 6012]
[952, 1300, 1431, 2512, 4107, 5088, 5095, 5764, 7726, 8318]
[987, 1383, 2714, 3982, 4632, 4731, 7481, 7862, 8026, 8114]
[122, 2363, 3484, 3756, 4677, 5026, 5907, 8382, 8406, 9242]
[357, 371, 3172, 3322, 4872, 5849, 6405, 6637, 6656, 7265]
[1620, 1925, 2381, 2723, 6112, 6629, 7588, 8719, 9024, 9034]
[496, 656, 2861, 3141, 5224, 8165, 8691, 8926, 8929, 9185]
[2758, 3804, 4801, 5973, 6609, 7211, 7482, 7881, 8379, 8504]
[2027, 2250, 2722, 3060, 3143, 3493, 3777, 5499, 5547, 6947]
[188, 5464, 5822, 6945, 7035, 9316, 9535, 9786, 9888, 9902]
[163, 989, 1315, 2420, 2636, 3231, 3444, 4927, 9204, 9344]
[203, 919, 2857, 2974, 3173, 3210, 4280, 5293, 5593, 6770]
[42, 1956, 2429, 5648, 6878, 8544, 9192, 9649, 9790, 9869]
[755, 1695, 3031, 4870, 5119, 5272, 6921, 8102, 9287, 9905]
[196, 1223, 2449, 4138, 4897, 5484, 5691, 6843, 7110, 7253]
[463, 860, 928, 2499, 3677, 3962, 5019, 5359, 6989, 7010]
[368, 500, 960, 1364, 1384, 1773, 2254, 2280, 2876, 3175]
[1572, 2044, 2958, 3773, 4785, 6618, 7592, 8680, 8799, 9269]
[170, 482, 4417, 5257, 5893, 7125, 8672, 8767, 8854, 8884]
[261, 4526, 4670, 6806, 7668, 7868, 8398, 8661, 8994, 9007]
[1547, 3663, 4817, 6288, 6305, 7527, 7602, 8885, 9038, 9828]
[387, 3269, 3379, 5123, 5875, 6783, 7664, 8516, 9082, 9160]
[32, 258, 1103, 3779, 5187, 7175, 7916, 8264, 9146, 9678]
[1607, 2535, 4139, 6327, 7256, 7320, 7460, 8278, 9232, 9281]
[315, 622, 999, 2123, 4878, 7645, 7739, 8620, 9079, 9879]
[914, 2477, 5410, 6506, 8158, 8702, 9191, 9264, 9318, 9399]
[1313, 2115, 2573, 5586, 6164, 6221, 7100, 7166, 8927, 9539]
[232, 839, 1653, 3177, 3296, 4094, 4667, 7820, 7943, 9060]
[2461, 3123, 3199, 3795, 6889, 7988, 8743, 9578, 9624, 9784]
[1053, 1264, 1407, 1467, 1645, 3190, 4200, 4698, 4924, 5603]
[778, 1188, 2699, 3290, 3486, 3841, 4866, 5413, 6768, 7591]
[103, 985, 1125, 2217, 2386, 4057, 4465, 4970, 5481, 5714]
[116, 2380, 2746, 3714, 4554, 5108, 5673, 5990, 6378, 6840]
[155, 326, 2634, 3105, 3682, 4103, 5042, 5275, 6274, 7046]
[842, 996, 1501, 1828, 2020, 4483, 5693, 6131, 7284, 7500]
[2835, 3308, 3915, 3931, 4166, 6934, 8976, 9265, 9467, 9735]
[2124, 4037, 4830, 5277, 5459, 5513, 6206, 6939, 8113, 8694]
[211, 2307, 2971, 5918, 6398, 7034, 7454, 7533, 7540, 8081]
[1324, 1599, 3769, 4162, 6360, 7012, 8437, 9559, 9922, 9928]
[958, 1190, 1814, 3069, 4035, 4114, 4414, 5443, 5672, 6421]
[57, 147, 1380, 1756, 1960, 3597, 3765, 4329, 4949, 7689]
[13, 1183, 3170, 3532, 3672, 4237, 6720, 7169, 8514, 8607]
[87, 1154, 1479, 2786, 6635, 6761, 8409, 8667, 8708, 9245]
[1535, 2465, 3075, 3738, 4845, 6097, 6176, 7154, 8248, 8355]
[2912, 3617, 3843, 4215, 4734, 6054, 6299, 7649, 7790, 8218]
[666, 848, 3986, 4791, 5378, 6681, 6959, 7059, 7721, 8571]
[320, 652, 2520, 2765, 7409, 8837, 9477, 9793, 9837, 9895]
[400, 800, 981, 1359, 2077, 6236, 7339, 7619, 9226, 9260]
[141, 1724, 2990, 3197, 3924, 4361, 6353, 7277, 7376, 8070]
[442, 2750, 3274, 5139, 7086, 7662, 7784, 8047, 8795, 9248]
[347, 429, 558, 1001, 2869, 3063, 3926, 4315, 4926, 5711]
[259, 3238, 4048, 5635, 6935, 7666, 7856, 8811, 8820, 9254]
[1690, 1726, 1735, 1908, 2170, 4267, 4595, 5560, 5774, 6277]
[2608, 4000, 4357, 5713, 6260, 6758, 7033, 8912, 9066, 9152]
[2898, 3084, 5308, 6734, 8122, 8415, 9169, 9355, 9457, 9555]
[295, 1870, 2033, 2334, 4073, 4491, 5879, 6182, 6773, 7459]
[1176, 3312, 3653, 3655, 4596, 4688, 5908, 6293, 6994, 7994]
[821, 1856, 2079, 5877, 6245, 6696, 7456, 7849, 8447, 9032]
[1120, 3179, 4154, 4305, 5469, 6850, 7445, 7758, 7913, 8101]
[896, 926, 1507, 3071, 3865, 4289, 5931, 6050, 6467, 6801]
[1350, 1404, 3466, 5467, 7917, 8603, 8921, 9386, 9581, 9630]
[1005, 1435, 2213, 3091, 3340, 4232, 6515, 7751, 9542, 9565]
[438, 2042, 2865, 3323, 5815, 6192, 8345, 9378, 9951, 9976]
[832, 2237, 2640, 3912, 3965, 4876, 5880, 6208, 6894, 7530]
[169, 1338, 3381, 3398, 3613, 6543, 6744, 7348, 7692, 7815]
[411, 636, 1112, 2431, 3685, 4238, 4558, 5852, 6085, 6442]
[19, 2762, 5407, 7674, 7696, 8247, 8284, 8294, 8834, 8959]
[161, 1144, 2475, 4576, 4800, 5527, 5867, 8529, 8696, 8984]
[716, 2174, 2737, 2980, 4092, 5278, 5404, 5681, 6528, 7979]
[2589, 3999, 5416, 5724, 5937, 6426, 7122, 7159, 7388, 7808]
[412, 1325, 2284, 2955, 3892, 4656, 6058, 6701, 7435, 7780]
[1134, 1818, 3488, 3875, 3919, 4182, 5553, 6589, 6674, 8067]
[978, 1105, 1259, 3055, 3422, 4102, 4520, 5787, 6522, 6926]
[512, 2760, 4133, 5482, 6238, 6390, 7228, 7620, 7847, 8693]
[967, 1014, 1745, 2844, 4179, 4331, 6134, 6444, 7959, 8287]
[1786, 2189, 3785, 4080, 4266, 4711, 5322, 5866, 7396, 8893]
[1117, 1124, 1168, 1328, 4323, 6580, 8009, 9704, 9820, 9872]
[1536, 2736, 3106, 3117, 3794, 5239, 5408, 6408, 7071, 7633]
[2176, 3549, 4142, 4886, 7008, 7195, 7969, 8465, 8642, 8872]
[5754, 6800, 7524, 7894, 8290, 8925, 8962, 9230, 9474, 9692]
[1233, 1483, 1591, 1737, 3087, 3334, 3897, 3913, 3917, 4023]
[658, 1194, 2383, 5582, 5755, 7172, 7300, 8160, 9213, 9238]
[1340, 4947, 6819, 7838, 8027, 9240, 9531, 9619, 9885, 9949]
[1076, 4288, 4489, 5864, 8056, 9509, 9543, 9842, 9863, 9948]
[62, 2446, 3847, 4030, 4495, 5451, 6427, 6560, 6995, 7273]
[1089, 1163, 2234, 3147, 3467, 3533, 4296, 4363, 4913, 5630]
[1116, 3455, 4316, 6956, 7047, 8550, 8852, 8983, 9083, 9711]
[344, 3272, 3612, 3686, 4344, 4531, 5391, 6612, 7308, 7462]
[97, 445, 648, 1618, 2126, 3196, 3205, 4318, 4407, 4458]
[934, 1854, 2792, 2899, 3464, 4779, 5542, 5760, 6516, 7555]
[432, 1881, 4824, 6265, 7289, 7573, 9446, 9460, 9812, 9862]
[51, 88, 977, 1208, 1226, 1241, 2330, 4169, 6666, 7888]
[46, 1286, 1969, 2028, 2956, 3810, 4055, 4615, 4896, 5117]
[207, 555, 2141, 3544, 3766, 4070, 4145, 5806, 6007, 6352]
[317, 799, 2029, 6210, 7383, 8334, 9427, 9558, 9723, 9764]
[3002, 3828, 5991, 6462, 7433, 7698, 8180, 8526, 8533, 8665]
[762, 841, 873, 995, 1797, 4068, 4075, 6031, 6811, 8043]
[3638, 4728, 6081, 6764, 7138, 7710, 8591, 8770, 8790, 9563]
[1284, 2128, 5528, 5626, 8223, 8232, 9518, 9683, 9685, 9856]
[4742, 4891, 5002, 5850, 6960, 7395, 7475, 9726, 9934, 9960]
[260, 1677, 2748, 3341, 4051, 4175, 5100, 6177, 7392, 8612]
[1725, 2480, 6204, 6362, 6718, 6924, 8308, 8892, 9283, 9298]
[1411, 1710, 1868, 4437, 4536, 6772, 6879, 7109, 8062, 8177]
[270, 382, 1437, 1669, 2947, 4045, 4665, 5792, 6297, 6359]
[208, 554, 2800, 2992, 3086, 4202, 4431, 4582, 6548, 8537]
[613, 2761, 2779, 5183, 7604, 8715, 9361, 9587, 9794, 9804]
[159, 831, 1204, 3681, 3722, 3789, 4007, 4497, 5153, 5287]
[297, 534, 2031, 3183, 3344, 4696, 5832, 6459, 6527, 7495]
[426, 1002, 1436, 3316, 3957, 6428, 7202, 8249, 8961, 9268]
[1140, 2362, 6678, 9407, 9528, 9650, 9881, 9950, 9957, 9968]
[101, 288, 581, 1711, 4186, 5258, 5326, 8370, 8899, 9107]
[871, 2299, 2333, 4931, 5695, 6479, 7324, 7415, 7874, 8781]
[85, 1222, 2373, 4185, 4529, 5321, 5936, 6499, 6518, 7406]
[7285, 7650, 8343, 8381, 9330, 9458, 9870, 9907, 9921, 9967]
[784, 874, 2100, 3233, 3343, 4235, 6414, 6432, 6567, 6767]
[421, 1056, 2683, 2821, 3151, 6780, 7957, 8657, 9118, 9537]
[1896, 2904, 3241, 3524, 7551, 8184, 9501, 9846, 9919, 9933]
[1600, 1890, 2874, 4712, 6197, 7139, 7579, 8764, 8997, 9179]
[2121, 2877, 3246, 3906, 6892, 7146, 7701, 7761, 8551, 9291]
[855, 2470, 2571, 4619, 5563, 7038, 7506, 8236, 9312, 9315]
[677, 1990, 4630, 7362, 7741, 8258, 8818, 9016, 9470, 9825]
[1048, 1997, 2325, 2440, 3003, 3521, 3886, 4879, 7654, 7802]
[938, 1429, 2001, 2603, 3280, 3560, 3565, 3694, 5003, 6103]
[457, 1032, 1886, 2346, 2518, 4452, 6376, 6810, 7590, 7724]
[1589, 1831, 2050, 5741, 5916, 8078, 9379, 9648, 9746, 9762]
[956, 1624, 2222, 2403, 3337, 3550, 5053, 5280, 5819, 6712]
[1944, 4651, 6547, 6823, 7718, 8580, 8688, 8734, 8813, 9261]
[1036, 3790, 3975, 6228, 8039, 8240, 8320, 8506, 8600, 8876]
[124, 334, 549, 5570, 6919, 7077, 7424, 7600, 9035, 9280]
[1888, 3200, 4003, 5442, 7134, 7499, 7797, 8555, 9302, 9795]
[929, 1928, 2134, 2220, 3136, 3277, 3664, 4466, 6825, 8825]
[455, 1202, 1835, 4863, 6805, 8464, 8569, 9026, 9051, 9334]
[158, 510, 1439, 2175, 2414, 3950, 4140, 4228, 4705, 5511]
[5831, 6258, 7041, 8496, 9605, 9608, 9709, 9771, 9805, 9908]
[56, 424, 566, 3428, 3536, 4379, 5128, 7327, 7665, 8251]
[2485, 3219, 4217, 5536, 7007, 7294, 8209, 9333, 9387, 9724]
[4120, 6897, 7240, 7470, 8644, 9123, 9157, 9797, 9939, 9971]
[1008, 2458, 2892, 3720, 4400, 4899, 5903, 6048, 8028, 8327]
[2282, 3383, 4533, 4828, 5437, 5559, 5837, 6759, 7216, 8749]
[2182, 3604, 6074, 7304, 8441, 8905, 9125, 9130, 9168, 9364]
[2620, 2670, 3300, 5902, 7941, 8011, 8451, 9480, 9621, 9882]
[1043, 1308, 1691, 2072, 2607, 3181, 3787, 4564, 4823, 5625]
[1211, 1215, 2658, 3399, 3713, 4230, 7787, 8393, 8593, 8727]
[585, 604, 761, 1109, 1408, 1660, 1698, 2251, 4493, 4826]
[2502, 2680, 5340, 7205, 8059, 9102, 9272, 9591, 9772, 9789]
[1113, 1522, 3064, 4123, 4960, 5144, 5976, 7667, 7946, 8063]
[1010, 1410, 1830, 2911, 4966, 5315, 6613, 8723, 9209, 9606]
[2088, 3250, 5596, 6044, 7306, 8423, 8991, 9117, 9697, 9841]
[796, 950, 1948, 3475, 3884, 6043, 7315, 8003, 8518, 8958]
[766, 4314, 4451, 4544, 4661, 4905, 5038, 5302, 5382, 8981]
[37, 1592, 2193, 3575, 5223, 6310, 7805, 7948, 8108, 8140]
[4689, 5607, 6006, 6605, 7736, 8394, 8624, 8937, 9109, 9153]
[206, 583, 1373, 1785, 2479, 3350, 3442, 3740, 4017, 6587]
[1517, 2720, 5290, 5698, 5898, 6160, 6201, 6797, 8351, 9478]
[202, 389, 735, 3167, 5036, 5821, 6867, 7105, 8390, 8663]
[519, 1330, 2065, 2196, 2418, 2517, 2917, 3814, 4834, 5468]
[172, 1065, 1090, 2355, 2975, 3485, 4006, 4514, 5255, 7080]
[1588, 3590, 4612, 5671, 6633, 7107, 9013, 9429, 9438, 9595]
[6187, 6497, 9077, 9078, 9212, 9529, 9832, 9840, 9845, 9901]
[552, 744, 1626, 2293, 3423, 4681, 5788, 5974, 8428, 8819]
[264, 1420, 2086, 3089, 3185, 3198, 5101, 6153, 8199, 8211]
[209, 567, 775, 1199, 1225, 1670, 2998, 3134, 3469, 4501]
[690, 1565, 3490, 4170, 7390, 8422, 8666, 8733, 9481, 9512]
[689, 1281, 1459, 5032, 6491, 7040, 7103, 7220, 9023, 9773]
[100, 543, 992, 1273, 2219, 2335, 2372, 3715, 4383, 4532]
[1186, 4249, 4261, 4617, 5802, 5833, 5977, 5988, 6078, 6286]
[713, 899, 1625, 5193, 5292, 7254, 7274, 8060, 8121, 9080]
[402, 2437, 2764, 5486, 5811, 6670, 7031, 8089, 8742, 9421]
[1465, 2013, 2862, 5697, 6124, 6632, 6728, 7064, 7869, 7931]
[881, 943, 1682, 2111, 2432, 3216, 4058, 8022, 8590, 9200]
[522, 650, 765, 1705, 2795, 3992, 4722, 4778, 5010, 6439]
[862, 3133, 3836, 3837, 4248, 6357, 6367, 6512, 7391, 8894]
[22, 655, 1817, 3186, 3284, 8352, 9127, 9208, 9247, 9522]
[128, 884, 908, 2985, 4033, 5478, 5757, 6742, 7776, 7986]
[1500, 1576, 2959, 3509, 4774, 4821, 6262, 6906, 8144, 8425]
[3421, 3568, 4853, 5589, 6583, 7101, 7437, 7609, 8231, 8400]
[1377, 1909, 2023, 2232, 2766, 3542, 4365, 5894, 6184, 6485]
[737, 4397, 5843, 6537, 7209, 7356, 7722, 8111, 8178, 8698]
[2068, 2540, 3726, 3815, 4974, 7593, 8668, 9346, 9442, 9737]
[474, 682, 1529, 2581, 3325, 3727, 4082, 5383, 5565, 5729]
[121, 948, 2008, 2521, 2936, 3385, 4469, 5106, 6983, 7083]
[575, 645, 1136, 1432, 1577, 1865, 2617, 3914, 4263, 4699]
[1141, 1718, 1788, 2487, 2752, 4054, 5679, 5703, 6300, 6581]
[2272, 3045, 3882, 3948, 5109, 6380, 6504, 8805, 8898, 8975]
[595, 1391, 4256, 4281, 4716, 5040, 5945, 6468, 8777, 9014]
[451, 452, 1169, 2005, 3146, 4164, 4553, 5232, 6844, 9195]
[323, 751, 2402, 4141, 7014, 7556, 8909, 9373, 9382, 9676]
[1554, 2655, 3279, 3758, 3870, 4375, 5054, 5488, 6640, 6705]
[1454, 1673, 1991, 2829, 6391, 6954, 7227, 7238, 8531, 8789]
[1608, 2040, 4183, 5201, 5845, 5886, 6888, 7813, 8217, 8757]
[1605, 1842, 2802, 6610, 6638, 6854, 7049, 7608, 8048, 8619]
[449, 2279, 3221, 6903, 7545, 7975, 8132, 8403, 8987, 9715]
[3426, 3586, 3666, 5650, 6950, 7861, 8822, 8887, 9184, 9400]
[638, 1667, 2235, 4640, 8787, 9053, 9663, 9914, 9958, 9973]
[1294, 2387, 2542, 3194, 4546, 5417, 5721, 5940, 6369, 8252]
[314, 3742, 4829, 5083, 6690, 7541, 7621, 8530, 8870, 9323]
[99, 143, 3281, 3817, 3889, 5965, 6541, 6715, 6745, 6779]
[1175, 2690, 3209, 3908, 4157, 4406, 4690, 6682, 7322, 8161]
[1430, 1807, 3020, 3407, 4588, 5220, 6244, 6328, 8207, 8695]
[662, 1260, 1393, 1931, 2667, 2860, 6596, 7440, 8214, 8933]
[570, 718, 1335, 1601, 1989, 2157, 6079, 7029, 7404, 7446]
[1456, 1486, 1524, 1585, 1678, 3387, 3527, 3907, 4229, 4567]
[703, 814, 1216, 1689, 1958, 3605, 6114, 7148, 7428, 7659]
[1354, 1719, 4816, 4857, 5494, 6017, 6672, 7018, 7912, 8286]
[287, 1581, 1586, 3935, 4456, 5262, 5377, 5654, 7401, 8543]
[1769, 5207, 5778, 5830, 6789, 6917, 9161, 9551, 9916, 9929]
[664, 1821, 1832, 2011, 3321, 3416, 3495, 3639, 5465, 6094]
[2602, 3121, 3522, 4812, 6322, 6775, 7231, 7432, 7804, 7950]
[126, 771, 833, 1899, 3222, 5024, 5057, 7518, 7673, 7760]
[325, 2045, 2262, 2593, 2870, 3624, 6351, 6593, 6711, 7386]
[477, 1098, 1988, 3016, 6071, 6597, 7989, 9865, 9904, 9942]
[253, 338, 476, 1039, 1537, 2179, 2200, 2621, 5706, 7361]
[125, 231, 963, 1734, 2915, 3676, 4844, 6507, 6615, 6980]
[182, 531, 787, 1811, 4887, 5001, 6072, 6592, 9021, 9391]
[4578, 4638, 5219, 6577, 6585, 6828, 6970, 8179, 8313, 8344]
[1118, 1227, 1337, 2715, 4751, 4782, 5509, 6625, 6631, 6657]
[1400, 2698, 3088, 6830, 7627, 7681, 9567, 9653, 9671, 9693]
[525, 979, 2648, 3158, 3204, 4222, 6331, 6933, 7387, 8147]
[807, 1049, 3764, 6162, 6290, 6358, 7729, 7895, 8356, 8511]
[68, 3139, 4362, 4701, 4935, 5078, 5497, 5573, 6273, 6895]
[104, 353, 741, 959, 1245, 1555, 2580, 4459, 4480, 4709]
[1318, 4940, 5541, 6441, 8090, 8255, 8434, 8614, 8988, 9577]
[788, 2678, 3150, 3896, 4450, 4909, 5702, 6281, 7427, 7488]
[423, 2389, 2400, 5623, 6011, 6222, 6298, 7455, 7796, 8478]
